pack_type,pack_id,date,url,item,type,rarity
The Show Pack,173bb99caadf4b989fc6d330cb5615cb,4/27/2021,https://theshownation.com/items/ebc1d25aa67e67b69022d72951d7ae8a,Andrew Istler,MLB Card,common
The Show Pack,173bb99caadf4b989fc6d330cb5615cb,4/27/2021,https://theshownation.com/items/aca7c9e7a20ed3b97148e7e099e76d02,Chris Rodriguez,MLB Card,common
The Show Pack,173bb99caadf4b989fc6d330cb5615cb,4/27/2021,https://theshownation.com/items/61d62d0476b05d467684cfd3e2a1fe4a,Kyle Lewis,MLB Card,silver
Archetype Program - Gold Control Perk,6fba3fa9d80a419a8296556ade0b821a,4/27/2021,https://theshownation.com/items/07b6beab22b3133a8aea3bb32c4bd8f1,Control VII,Perks,gold
Toppers - 1 Silver Player,d70015cce4e141bbaf920a3fcb090d3c,4/27/2021,https://theshownation.com/items/7fed4bde9c009db4cbe207aaa5c2fbf9,Josh Bell,MLB Card,silver
The Show Pack,5d4970bdc4c04a3490886e652ee418fa,4/27/2021,https://theshownation.com/items/2e8f8fdffba0ebb520aaa5d037f3c30e,I Don't Believe What I Just Saw!,Unlockable,gold
The Show Pack,5d4970bdc4c04a3490886e652ee418fa,4/27/2021,https://theshownation.com/items/977f12bce26cd2997d16105d08003fce,Lane Thomas,MLB Card,bronze
The Show Pack,5d4970bdc4c04a3490886e652ee418fa,4/27/2021,https://theshownation.com/items/8c9a375b5a9103b8e637ddfe81251902,Joe Smith,MLB Card,bronze
The Show Pack,5d4970bdc4c04a3490886e652ee418fa,4/27/2021,https://theshownation.com/items/504ddbd9312d445a43a48d737b906d58,Francisco Morales,MLB Card,common
The Show Pack,5d4970bdc4c04a3490886e652ee418fa,4/27/2021,https://theshownation.com/items/baa44eaf29fa441ecc49f495f77f4aff,Trevor Story,MLB Card,diamond
The Show Pack,c4385eb04bef4180a457a656b31f176f,4/27/2021,https://theshownation.com/items/6a5b91ee50446cfaf1a7ba6267496d16,Home Run Derby® Trophy Icon,Unlockable,silver
The Show Pack,c4385eb04bef4180a457a656b31f176f,4/27/2021,https://theshownation.com/items/21be7c03c5483000f0e6c8be9b9f868d,J.B. Bukauskas,MLB Card,common
The Show Pack,c4385eb04bef4180a457a656b31f176f,4/27/2021,https://theshownation.com/items/35f88723391d6bb735f171b38af2aa0b,Alec Bettinger,MLB Card,common
The Show Pack,c4385eb04bef4180a457a656b31f176f,4/27/2021,https://theshownation.com/items/27427f5bb453e689a706b7b8776fc828,Jason Creasy,MLB Card,common
The Show Pack,c4385eb04bef4180a457a656b31f176f,4/27/2021,https://theshownation.com/items/893e3bff219c2f0272ad1fe70e2382f8,Victor Caratini,MLB Card,bronze
The Show Pack,1930063d434f4aa69ecad3c096db8227,4/27/2021,https://theshownation.com/items/49701d39d51b7a1bea8b17f15a3f447d,Vapor Chest Protector,Equipment,gold
The Show Pack,1930063d434f4aa69ecad3c096db8227,4/27/2021,https://theshownation.com/items/2b5a0385f3efe2e2a7e088fc0311a33d,Jake Gatewood,MLB Card,common
The Show Pack,1930063d434f4aa69ecad3c096db8227,4/27/2021,https://theshownation.com/items/353d2a0cb85fa051437db6690dd16e91,Michael Pineda,MLB Card,bronze
The Show Pack,1930063d434f4aa69ecad3c096db8227,4/27/2021,https://theshownation.com/items/bca0870cfef8e4e835b6ac8cb8b5b9bb,Thomas Hatch,MLB Card,common
The Show Pack,1930063d434f4aa69ecad3c096db8227,4/27/2021,https://theshownation.com/items/0a69e2db28ae2f16a203997c548b79be,Adolis Garcia,MLB Card,bronze
The Show Pack,55f2284d123f4dcca70befa00b1eb638,4/27/2021,https://theshownation.com/items/11aa8d2c762f3b0b56e9e9ed8d4015f0,Franco Park,Stadium,bronze
The Show Pack,55f2284d123f4dcca70befa00b1eb638,4/27/2021,https://theshownation.com/items/484009fad1b995595009010b57815e2b,Luis Garcia,MLB Card,common
The Show Pack,55f2284d123f4dcca70befa00b1eb638,4/27/2021,https://theshownation.com/items/2546165141cc6ca7f363a38c5f1c382b,Monte Harrison,MLB Card,bronze
The Show Pack,55f2284d123f4dcca70befa00b1eb638,4/27/2021,https://theshownation.com/items/92719f14dfebda38d8999dff58073c44,Matt Manning,MLB Card,bronze
The Show Pack,55f2284d123f4dcca70befa00b1eb638,4/27/2021,https://theshownation.com/items/7dcf06698a343e7d4985689898cb8491,Gregory Soto,MLB Card,bronze
The Show Pack,eca3442d795b4b82aa9e5a343a2d4e6e,4/27/2021,https://theshownation.com/items/88fc9401f1a0964149d7659b140c39c7,Chattanooga Lookouts Road,Unlockable,silver
The Show Pack,eca3442d795b4b82aa9e5a343a2d4e6e,4/27/2021,https://theshownation.com/items/e1f321a3bb511f3a25587df4ce020532,Jordan Sheffield,MLB Card,common
The Show Pack,eca3442d795b4b82aa9e5a343a2d4e6e,4/27/2021,https://theshownation.com/items/e7db7e5bbf57c1d8f1cdac7b44e045b7,Wade Davis,MLB Card,common
The Show Pack,eca3442d795b4b82aa9e5a343a2d4e6e,4/27/2021,https://theshownation.com/items/fe9216af121c8adb375578f7622274c2,Christin Stewart,MLB Card,common
The Show Pack,eca3442d795b4b82aa9e5a343a2d4e6e,4/27/2021,https://theshownation.com/items/ae6272b0342a76d5a6ba771b94ac048c,Lucas Giolito,MLB Card,gold
The Show Pack,7736d6f0b51d4417a65f94c5e698f819,4/27/2021,https://theshownation.com/items/c6bc115044e002e815f108534568bb90,Happy Baseball Icon,Unlockable,silver
The Show Pack,7736d6f0b51d4417a65f94c5e698f819,4/27/2021,https://theshownation.com/items/51124bb11e4fb823e8a990629ded42e4,Miguel Romero,MLB Card,common
The Show Pack,7736d6f0b51d4417a65f94c5e698f819,4/27/2021,https://theshownation.com/items/ed7ef736d910a63b96a922aa2fc5fc5c,Dom Nunez,MLB Card,common
The Show Pack,7736d6f0b51d4417a65f94c5e698f819,4/27/2021,https://theshownation.com/items/ceba44ad97089171fbbd50446ba406a7,Brooks Raley,MLB Card,common
The Show Pack,7736d6f0b51d4417a65f94c5e698f819,4/27/2021,https://theshownation.com/items/2dbe0192a67555d8bb72ec22c1fd677a,Scott Kingery,MLB Card,bronze
The Show Pack,724ddfab330449929cdb4f693bdff5f0,4/27/2021,https://theshownation.com/items/6dfc35c47756e962ef055d1049f1f8ec,Marlins Park™,Stadium,silver
The Show Pack,724ddfab330449929cdb4f693bdff5f0,4/27/2021,https://theshownation.com/items/0d0e8e5e5c83563a3d17a84f9c763733,Dylan Carlson,MLB Card,bronze
The Show Pack,724ddfab330449929cdb4f693bdff5f0,4/27/2021,https://theshownation.com/items/a8c5835600f3286c876619330295a93d,Patrick Cantwell,MLB Card,common
The Show Pack,724ddfab330449929cdb4f693bdff5f0,4/27/2021,https://theshownation.com/items/1eaceb6978b52baa6d14ca600f5349ea,Jaime Barria,MLB Card,bronze
The Show Pack,724ddfab330449929cdb4f693bdff5f0,4/27/2021,https://theshownation.com/items/0a4c5b96474f0584519d1abc4364d5a2,Aaron Hicks,MLB Card,silver
The Show Pack,ce4f93df0401425f81d9dc8274105201,4/27/2021,https://theshownation.com/items/a387933ed3299f8673a5aa2468917a57,Silver Sponsorship,Sponsorship,silver
The Show Pack,ce4f93df0401425f81d9dc8274105201,4/27/2021,https://theshownation.com/items/c52caddded0b8beec90aa67a3b812622,Hanser Alberto,MLB Card,bronze
The Show Pack,ce4f93df0401425f81d9dc8274105201,4/27/2021,https://theshownation.com/items/50cd562760a5819b07a9da2239046ef0,Michael Grove,MLB Card,common
The Show Pack,ce4f93df0401425f81d9dc8274105201,4/27/2021,https://theshownation.com/items/a184b51c3c0a59aa77a732e688445eaa,Nick Longhi,MLB Card,common
The Show Pack,ce4f93df0401425f81d9dc8274105201,4/27/2021,https://theshownation.com/items/5fbdd72522c178f8b79dffd7ed6c93cc,Mitch Keller,MLB Card,bronze
The Show Pack,10607e21f4c14079b749f67a1d4a476d,4/27/2021,https://theshownation.com/items/a383d5fdaea275d6a06a1958beaf4db4,Pro Select,Equipment,silver
The Show Pack,10607e21f4c14079b749f67a1d4a476d,4/27/2021,https://theshownation.com/items/f03efc46acef307d9f7d48d8005707c2,Li-Jen Chu,MLB Card,common
The Show Pack,10607e21f4c14079b749f67a1d4a476d,4/27/2021,https://theshownation.com/items/fe8bda208e5367b92d4b9d8bf5968208,Zack Collins,MLB Card,bronze
The Show Pack,10607e21f4c14079b749f67a1d4a476d,4/27/2021,https://theshownation.com/items/c733f4f772bfa7b8702ccb81887f8333,Joey Gerber,MLB Card,common
The Show Pack,10607e21f4c14079b749f67a1d4a476d,4/27/2021,https://theshownation.com/items/67eed99b828e1b94f5b53bce9e400a17,Archie Bradley,MLB Card,bronze
The Show Pack,191dd8d2c9d94668870c66582f13252e,4/27/2021,https://theshownation.com/items/c59a72950a5386c70e1854b249314230,Oakland Athletics BP Road,Unlockable,gold
The Show Pack,191dd8d2c9d94668870c66582f13252e,4/27/2021,https://theshownation.com/items/ce8d8333fc3f225ab596b0505fbdb2cf,Elias Diaz,MLB Card,bronze
The Show Pack,191dd8d2c9d94668870c66582f13252e,4/27/2021,https://theshownation.com/items/8fe2c63c0355f041fafdde255480a9de,John Means,MLB Card,bronze
The Show Pack,191dd8d2c9d94668870c66582f13252e,4/27/2021,https://theshownation.com/items/0b05e2f5a10750f6fc431fe91cd28aa7,Ryan McKenna,MLB Card,common
The Show Pack,191dd8d2c9d94668870c66582f13252e,4/27/2021,https://theshownation.com/items/6e4e98ba3f70702e0db4ed530c9507a0,Gavin Lux,MLB Card,bronze
The Show Pack,15939133bdd1415db791d21243ac63f9,4/27/2021,https://theshownation.com/items/a0e2a88fbfdb8e16682cda2046d6a40d,S7 Axis Leg Guards,Equipment,silver
The Show Pack,15939133bdd1415db791d21243ac63f9,4/27/2021,https://theshownation.com/items/af8ba6e9ccdd2960424f19b3cfb54baf,Luis Torrens,MLB Card,common
The Show Pack,15939133bdd1415db791d21243ac63f9,4/27/2021,https://theshownation.com/items/439e5d7841e335cb4d44ee01e781a2b9,Edgar Arredondo,MLB Card,common
The Show Pack,15939133bdd1415db791d21243ac63f9,4/27/2021,https://theshownation.com/items/4f2663dcc42d6c7746733d2c9bcb669d,Connor Wong,MLB Card,common
The Show Pack,15939133bdd1415db791d21243ac63f9,4/27/2021,https://theshownation.com/items/a9d61b085ddc473847e9397f6c0e485a,Nico Hoerner,MLB Card,silver
The Show Pack,4545a4a4476f4ea8a1448f8c8e4173d5,4/27/2021,https://theshownation.com/items/bd1e8ec41900cc92ed2745181be96f1a,Jordan 10 Retro MCS Low,Equipment,silver
The Show Pack,4545a4a4476f4ea8a1448f8c8e4173d5,4/27/2021,https://theshownation.com/items/b2669d63937da65ee9e91cbfa1243e79,Andrew Triggs,MLB Card,bronze
The Show Pack,4545a4a4476f4ea8a1448f8c8e4173d5,4/27/2021,https://theshownation.com/items/1aa49d5029bedbd82075fc78ff26b05d,Nick Tropeano,MLB Card,common
The Show Pack,4545a4a4476f4ea8a1448f8c8e4173d5,4/27/2021,https://theshownation.com/items/a577349580779b4a1d0146250bf13ed7,Clay Holmes,MLB Card,common
The Show Pack,4545a4a4476f4ea8a1448f8c8e4173d5,4/27/2021,https://theshownation.com/items/8dcf0bb99b636e860943bcb4b1104292,Daniel Ponce de Leon,MLB Card,bronze
The Show Pack,6231a73ed3524a75aaff353c356c569f,4/27/2021,https://theshownation.com/items/4c0a7bdd46ceb88d497eec5de360328e,Wrigley Field™,Stadium,silver
The Show Pack,6231a73ed3524a75aaff353c356c569f,4/27/2021,https://theshownation.com/items/62e9e7f6e074acbfbd84581ec0c8a060,Bruce Zimmermann,MLB Card,common
The Show Pack,6231a73ed3524a75aaff353c356c569f,4/27/2021,https://theshownation.com/items/9377e91beb4b28f3f27a6c7060b8fc2a,Wade Miley,MLB Card,common
The Show Pack,6231a73ed3524a75aaff353c356c569f,4/27/2021,https://theshownation.com/items/3505c2c6ad2e9a1eccb5c159c86237a4,Yeltsin Encarnacion,MLB Card,common
The Show Pack,6231a73ed3524a75aaff353c356c569f,4/27/2021,https://theshownation.com/items/58111ca2842fcb35ecbfd51fd89eb79a,Brandon Brennan,MLB Card,bronze
The Show Pack - Bundle - 10 Packs,3da09d8b23cf4db591591b33a096618a,4/27/2021,https://theshownation.com/items/fd2fe825d8c4b42755883f2d99966c17,Toppers - 1 Silver Player,Pack,silver
The Show Pack - Bundle - 10 Packs,3da09d8b23cf4db591591b33a096618a,4/27/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
The Show Pack - Bundle - 10 Packs,3da09d8b23cf4db591591b33a096618a,4/27/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
The Show Pack - Bundle - 10 Packs,3da09d8b23cf4db591591b33a096618a,4/27/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
The Show Pack - Bundle - 10 Packs,3da09d8b23cf4db591591b33a096618a,4/27/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
The Show Pack - Bundle - 10 Packs,3da09d8b23cf4db591591b33a096618a,4/27/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
The Show Pack - Bundle - 10 Packs,3da09d8b23cf4db591591b33a096618a,4/27/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
The Show Pack - Bundle - 10 Packs,3da09d8b23cf4db591591b33a096618a,4/27/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
The Show Pack - Bundle - 10 Packs,3da09d8b23cf4db591591b33a096618a,4/27/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
The Show Pack - Bundle - 10 Packs,3da09d8b23cf4db591591b33a096618a,4/27/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
The Show Pack - Bundle - 10 Packs,3da09d8b23cf4db591591b33a096618a,4/27/2021,https://theshownation.com/items/3f4bd1f117b18afa131c48de15486652,The Show Pack,Pack,bronze
The Show Pack,e3d75c9d2d09402eaf4965a6f14b8f56,4/27/2021,https://theshownation.com/items/f9ce01a1933655aca02a76aea7eb41c6,Reno Aces Home,Unlockable,silver
The Show Pack,e3d75c9d2d09402eaf4965a6f14b8f56,4/27/2021,https://theshownation.com/items/a13a06978e18f0c27ffdcd3fe419a1c4,Rodolfo Martinez,MLB Card,common
The Show Pack,e3d75c9d2d09402eaf4965a6f14b8f56,4/27/2021,https://theshownation.com/items/c308dbfc240759680e659bfccebc1bb2,Taylor Clarke,MLB Card,common
The Show Pack,e3d75c9d2d09402eaf4965a6f14b8f56,4/27/2021,https://theshownation.com/items/eaa29aaf42805f3108d2e9cf9fdfc562,Joe Kelly,MLB Card,bronze
The Show Pack,e3d75c9d2d09402eaf4965a6f14b8f56,4/27/2021,https://theshownation.com/items/05ede5cedad6c61ef99376296b0699ef,Victor Gonzalez,MLB Card,bronze
The Show Pack,e827ff56a18847ed8de0271f51d3372c,4/27/2021,https://theshownation.com/items/2863298e1c75172824d2f5aa7517c899,Los Angeles Angels Home,Unlockable,gold
The Show Pack,e827ff56a18847ed8de0271f51d3372c,4/27/2021,https://theshownation.com/items/83dc5dd35ff0d85a1efb042a7d1e6892,Justin Grimm,MLB Card,common
The Show Pack,e827ff56a18847ed8de0271f51d3372c,4/27/2021,https://theshownation.com/items/3e3c7e0018567873b322c3c00e51deda,Shed Long Jr.,MLB Card,bronze
The Show Pack,e827ff56a18847ed8de0271f51d3372c,4/27/2021,https://theshownation.com/items/faee58449475f203d850172542b93933,Ryan Brinley,MLB Card,common
The Show Pack,e827ff56a18847ed8de0271f51d3372c,4/27/2021,https://theshownation.com/items/26564f3030e36772879721d72586da37,Alex Dickerson,MLB Card,silver
The Show Pack,42f2f3c30ebf430ab2ae306b284c6a4d,4/27/2021,https://theshownation.com/items/0b656371d2990c2722855528807c16c2,50 Foot Ladder!,Unlockable,silver
The Show Pack,42f2f3c30ebf430ab2ae306b284c6a4d,4/27/2021,https://theshownation.com/items/d63a547cfc3e2f4857616de5b10d6973,Luis Gonzalez,MLB Card,common
The Show Pack,42f2f3c30ebf430ab2ae306b284c6a4d,4/27/2021,https://theshownation.com/items/7945ab49f6845e9dec8c9d8240a182df,Francisco Jimenez,MLB Card,common
The Show Pack,42f2f3c30ebf430ab2ae306b284c6a4d,4/27/2021,https://theshownation.com/items/249743ebcc1fb015f416424135b5e48d,Everson Pereira,MLB Card,common
The Show Pack,42f2f3c30ebf430ab2ae306b284c6a4d,4/27/2021,https://theshownation.com/items/6d369990f2425fbef45882c63088e633,Matt Carpenter,MLB Card,bronze
Ballplayer Unlockable Pack,c41508aa04d34663b8531c6faed629f3,4/27/2021,https://theshownation.com/items/cfef40996e0de2c0f3fe1031421403fd,The Fisherman RH1,Unlockable,gold
Team Affinity - NL East Bosses Season 1 Choice Pack,4ef4a5d862d841c0bc25e94fd5658d7a,4/26/2021,https://theshownation.com/items/b5f15297073c1d370246af6617cef13a,Sixto Sanchez,MLB Card,diamond
Team Affinity - NL East Uniforms Season 1 Choice Pack,0bdc94a50b3e497ca6b867730931f1b5,4/26/2021,https://theshownation.com/items/c33e9b25de934b77fa6aaee26939d8f1,Atlanta Braves Home 1983,Unlockable,diamond
Team Affinity - NL East Gold Flashbacks and Legends Choice Pack,2432ce86ced6440da7f0bfc6fbd7a943,4/26/2021,https://theshownation.com/items/ad8a85de35c72a8401889ac64749e125,Gary Sheffield,MLB Card,gold
Team Affinity - NL East Unlockables Choice Pack,99ee43362ea54721b7397588246647fa,4/26/2021,https://theshownation.com/items/f2162f0713c4aa4c3c9a843febf03e56,New York Mets Icon,Unlockable,gold
Team Affinity - NL East Unlockables Choice Pack,99ee43362ea54721b7397588246647fa,4/26/2021,https://theshownation.com/items/13c6af08ae7a22f54b558adc098b01ab,New York Mets Nameplate,Unlockable,gold
Team Affinity - NL East Unlockables Choice Pack,99ee43362ea54721b7397588246647fa,4/26/2021,https://theshownation.com/items/79dbb4357034c63c88d25b95bbb0d326,Liberty Bell,Unlockable,gold
TA - NL East,d3d1c9bac94f45a3b29d5079a9d8321f,4/26/2021,https://theshownation.com/items/6b34a8bba1dd1aaa9ac3fc1235f21f39,Sandy Alcantara,MLB Card,bronze
TA - NL East,d3d1c9bac94f45a3b29d5079a9d8321f,4/26/2021,https://theshownation.com/items/59386272857f013b167191da57f9eb91,Albert Almora Jr.,MLB Card,bronze
TA - NL East,d3d1c9bac94f45a3b29d5079a9d8321f,4/26/2021,https://theshownation.com/items/7f5c8cbd9c1a9f0fbbb793d440dfd8e3,Adam Duvall,MLB Card,silver
TA - NL East,d3d1c9bac94f45a3b29d5079a9d8321f,4/26/2021,https://theshownation.com/items/2a384b15e8016b260de6ef70a54dbd22,J.D. Davis,MLB Card,silver
TA - NL East,e2005fea7fbf4b0f8bbd08b9e5f98b73,4/26/2021,https://theshownation.com/items/f7cbb41e218d3b1ddaaf933cc230a19d,Aaron Loup,MLB Card,bronze
TA - NL East,e2005fea7fbf4b0f8bbd08b9e5f98b73,4/26/2021,https://theshownation.com/items/5b6e8759af7b231482ca0b70b92ed709,Luis Avilan,MLB Card,bronze
TA - NL East,e2005fea7fbf4b0f8bbd08b9e5f98b73,4/26/2021,https://theshownation.com/items/73103ddd969c87aee1a6cfe805b7dbd4,Dominic Smith,MLB Card,silver
TA - NL East,e2005fea7fbf4b0f8bbd08b9e5f98b73,4/26/2021,https://theshownation.com/items/b1aaa3b1ecb9d2c967372be73104d854,James McCann,MLB Card,silver
Misc - Team Affinity Pack,2ca28e3b39394d52bd24b9f64f5226e1,4/26/2021,https://theshownation.com/items/d05b37d162c71fd3edb15a32dd809e22,Mississippi Braves Road,Unlockable,silver
Misc - Team Affinity Pack,2ca28e3b39394d52bd24b9f64f5226e1,4/26/2021,https://theshownation.com/items/1981344fab98be77a2359cbc6fc10e07,Vimael Machin,MLB Card,common
Misc - Team Affinity Pack,2ca28e3b39394d52bd24b9f64f5226e1,4/26/2021,https://theshownation.com/items/e03c43e6cfff88b9e06badf1de66b950,Dario Beltre,MLB Card,common
Misc - Team Affinity Pack,2ca28e3b39394d52bd24b9f64f5226e1,4/26/2021,https://theshownation.com/items/bcc3a047fe706bac8650c8d9533a420a,Harold Castro,MLB Card,bronze
Misc - Team Affinity Pack,2ca28e3b39394d52bd24b9f64f5226e1,4/26/2021,https://theshownation.com/items/f6127362ba4727c54d742b7ab1ae7c1c,Trevor May,MLB Card,gold
Ballplayer Equipment Choice Pack,2d8aecd3718c4aa4a96c37d696ebf910,4/26/2021,https://theshownation.com/items/f2fcaff2a0108d79b786b9a6d289a8ae,SA1383,Equipment,gold
Ballplayer Equipment Choice Pack,79afe89961c0480a94e71da4a44a53ca,4/26/2021,https://theshownation.com/items/f719b9d74bf9856c0206738aadd1d21a,DSP Bat Grip - Solid Color,Equipment,silver
Ballplayer Equipment Choice Pack,33f577a7210f407dab0c96896baf7eaa,4/26/2021,https://theshownation.com/items/d77de86dc8bd445f5227875182805a61,Varo ARC™ Weight,Equipment,silver
Archetype Program - Silver Control Perk,ba82224fccac43c2b95de38e8683c84d,4/26/2021,https://theshownation.com/items/d5e9df2856562cedb1c8b1b9f0343a47,Control V,Perks,silver
Archetype Program - Silver Control Perk,ba82224fccac43c2b95de38e8683c84d,4/26/2021,https://theshownation.com/items/35633283e1256a047c9f7f1535469860,Control VI,Perks,silver
Archetype Program - Silver Control Perk,ee26f2c443cb43228a5c14602fa0ad46,4/26/2021,https://theshownation.com/items/4434510da6f777ce53a98936d874b600,Control I,Perks,silver
Archetype Program - Silver Control Perk,ee26f2c443cb43228a5c14602fa0ad46,4/26/2021,https://theshownation.com/items/d5e9df2856562cedb1c8b1b9f0343a47,Control V,Perks,silver
Archetype Program - Bronze Break Perk,c21a76f16beb421aa70c64d194e29ab2,4/26/2021,https://theshownation.com/items/66ff0b5dbb060ef47f756d33cf170f97,Break V,Perks,bronze
Archetype Program - Bronze Break Perk,c21a76f16beb421aa70c64d194e29ab2,4/26/2021,https://theshownation.com/items/10088cc50a44bc6d611aa97eca64c484,Break III,Perks,bronze
Archetype Program - Bronze Break Perk,33ffc6bdc0ef49f38625a7e7afc611dc,4/26/2021,https://theshownation.com/items/66ff0b5dbb060ef47f756d33cf170f97,Break V,Perks,bronze
Archetype Program - Bronze Break Perk,33ffc6bdc0ef49f38625a7e7afc611dc,4/26/2021,https://theshownation.com/items/1c24cb0f12a000555fe8ad5a7b3c4296,Break IV,Perks,bronze
Classic Stadium Choice Pack,76a0280684c04f09853fe4ec605186c5,4/26/2021,https://theshownation.com/items/f5c59267dae7d123f54b741a76f28f84,Sportsman's Park,Stadium,diamond
Conquest - Prospect Pack - NLC,9440cb1541964bf7ac509d8eaa8bc6c8,4/26/2021,https://theshownation.com/items/d213dab3531f5546bd40cc3960c58e00,Travis Swaggerty,MLB Card,gold
